path,ext,size_bytes,mtime,referenced,action,action_reason
src/pllo/baselines/gazelle_costed.py,.py,6940,1780454269,True,keep_referenced,module 'pllo.baselines.gazelle_costed' imported / referenced
src/pllo/baselines/slalom.py,.py,7327,1780454166,True,keep_referenced,module 'pllo.baselines.slalom' imported / referenced
src/pllo/cache/__init__.py,.py,264,1779949294,True,keep_referenced,basename '__init__.py' appears in repo text
src/pllo/cache/cache_state.py,.py,2046,1779949294,True,keep_referenced,path 'src/pllo/cache/cache_state.py' appears in repo text
src/pllo/cache/kv_cache.py,.py,3608,1779949294,True,keep_referenced,basename 'kv_cache.py' appears in repo text
src/pllo/cache/modern_decoder_kv_cache.py,.py,9250,1780322307,True,keep_referenced,basename 'modern_decoder_kv_cache.py' appears in repo text
src/pllo/evaluation/__init__.py,.py,279,1779949455,True,keep_referenced,basename '__init__.py' appears in repo text
src/pllo/evaluation/correctness.py,.py,1535,1779949450,True,keep_referenced,basename 'correctness.py' appears in repo text
src/pllo/experiments/__init__.py,.py,2785,1780129763,True,keep_referenced,basename '__init__.py' appears in repo text
src/pllo/experiments/adaptive_island_attacker.py,.py,37361,1780201749,True,keep_referenced,basename 'adaptive_island_attacker.py' appears in repo text
src/pllo/experiments/attention_privacy_modes.py,.py,28169,1780923824,True,keep_referenced,module 'pllo.experiments.attention_privacy_modes' imported / referenced
src/pllo/experiments/attention_probe.py,.py,15600,1780020977,True,keep_referenced,basename 'attention_probe.py' appears in repo text
src/pllo/experiments/blackbox_attacker.py,.py,20423,1780306849,True,keep_referenced,basename 'blackbox_attacker.py' appears in repo text
src/pllo/experiments/cpu_runtime_completion.py,.py,17110,1780451679,True,keep_referenced,basename 'cpu_runtime_completion.py' appears in repo text
src/pllo/experiments/cross_architecture_summary.py,.py,56244,1780988002,True,keep_referenced,basename 'cross_architecture_summary.py' appears in repo text
src/pllo/experiments/cross_attention_probe.py,.py,24836,1780041334,True,keep_referenced,basename 'cross_attention_probe.py' appears in repo text
src/pllo/experiments/decoder_component_coverage_audit.py,.py,17625,1780938632,True,keep_referenced,module 'pllo.experiments.decoder_component_coverage_audit' imported / referenced
src/pllo/experiments/direct_prior_work_comparison.py,.py,21330,1780454388,True,keep_referenced,basename 'direct_prior_work_comparison.py' appears in repo text
src/pllo/experiments/encoder_attention_probe.py,.py,18605,1780036855,True,keep_referenced,path 'src/pllo/experiments/encoder_attention_probe.py' appears in repo text
src/pllo/experiments/encoder_decoder_ffn_island_probe.py,.py,18506,1780201523,True,keep_referenced,path 'src/pllo/experiments/encoder_decoder_ffn_island_probe.py' appears in repo text
src/pllo/experiments/encoder_ffn_island_probe.py,.py,10553,1780201458,True,keep_referenced,path 'src/pllo/experiments/encoder_ffn_island_probe.py' appears in repo text
src/pllo/experiments/experiment_registry.py,.py,11967,1780161459,True,keep_referenced,path 'src/pllo/experiments/experiment_registry.py' appears in repo text
src/pllo/experiments/generation_processor_coverage.py,.py,18167,1780938511,True,keep_referenced,module 'pllo.experiments.generation_processor_coverage' imported / referenced
src/pllo/experiments/gqa_probe.py,.py,7078,1780194658,True,keep_referenced,basename 'gqa_probe.py' appears in repo text
src/pllo/experiments/integrity_spotcheck.py,.py,15283,1780925883,True,keep_referenced,module 'pllo.experiments.integrity_spotcheck' imported / referenced
src/pllo/experiments/inter_block_masking_probe.py,.py,15178,1780323122,True,keep_referenced,basename 'inter_block_masking_probe.py' appears in repo text
src/pllo/experiments/lm_head_scalability.py,.py,21012,1780925294,True,keep_referenced,module 'pllo.experiments.lm_head_scalability' imported / referenced
src/pllo/experiments/lookup_nonlinear_cost_proxy.py,.py,25202,1780987891,True,keep_referenced,basename 'lookup_nonlinear_cost_proxy.py' appears in repo text
src/pllo/experiments/lora_backward_probe.py,.py,24263,1780337593,True,keep_referenced,basename 'lora_backward_probe.py' appears in repo text
src/pllo/experiments/lora_gradient_security_proxy.py,.py,28799,1780337724,True,keep_referenced,basename 'lora_gradient_security_proxy.py' appears in repo text
src/pllo/experiments/lora_protocol_integration.py,.py,23587,1780925483,True,keep_referenced,module 'pllo.experiments.lora_protocol_integration' imported / referenced
src/pllo/experiments/lora_rank_padding_probe.py,.py,19245,1780365513,True,keep_referenced,basename 'lora_rank_padding_probe.py' appears in repo text
src/pllo/experiments/lora_rank_security_proxy.py,.py,31404,1780365657,True,keep_referenced,basename 'lora_rank_security_proxy.py' appears in repo text
src/pllo/experiments/lora_security_proxy.py,.py,28123,1780325574,True,keep_referenced,basename 'lora_security_proxy.py' appears in repo text
src/pllo/experiments/lora_stronger_dummy_probe.py,.py,21101,1780383031,True,keep_referenced,basename 'lora_stronger_dummy_probe.py' appears in repo text
src/pllo/experiments/lora_stronger_dummy_security_proxy.py,.py,34791,1780383302,True,keep_referenced,basename 'lora_stronger_dummy_security_proxy.py' appears in repo text
src/pllo/experiments/lora_training_inference_lifecycle.py,.py,20529,1780986529,True,keep_referenced,basename 'lora_training_inference_lifecycle.py' appears in repo text
src/pllo/experiments/lora_training_probe.py,.py,20713,1780325409,True,keep_referenced,basename 'lora_training_probe.py' appears in repo text
src/pllo/experiments/lora_training_timing_proxy.py,.py,28823,1780381185,True,keep_referenced,basename 'lora_training_timing_proxy.py' appears in repo text
src/pllo/experiments/masked_gradient_lora_security_proxy.py,.py,23488,1780984851,True,keep_referenced,basename 'masked_gradient_lora_security_proxy.py' appears in repo text
src/pllo/experiments/masked_gradient_lora_training.py,.py,30109,1780985002,True,keep_referenced,basename 'masked_gradient_lora_training.py' appears in repo text
src/pllo/experiments/measured_runtime_evaluation.py,.py,20588,1780400478,True,keep_referenced,basename 'measured_runtime_evaluation.py' appears in repo text
src/pllo/experiments/modern_decoder_block_probe.py,.py,15763,1780234484,True,keep_referenced,path 'src/pllo/experiments/modern_decoder_block_probe.py' appears in repo text
src/pllo/experiments/modern_decoder_generation_correctness.py,.py,25411,1780902954,True,keep_referenced,basename 'modern_decoder_generation_correctness.py' appears in repo text
src/pllo/experiments/modern_decoder_low_interaction_correctness.py,.py,31012,1780906138,True,keep_referenced,basename 'modern_decoder_low_interaction_correctness.py' appears in repo text
src/pllo/experiments/modern_decoder_model_probe.py,.py,12091,1780282186,True,keep_referenced,path 'src/pllo/experiments/modern_decoder_model_probe.py' appears in repo text
src/pllo/experiments/modern_decoder_probe.py,.py,16948,1780201614,True,keep_referenced,basename 'modern_decoder_probe.py' appears in repo text
src/pllo/experiments/modern_decoder_rope_safe_low_interaction.py,.py,27347,1780908404,True,keep_referenced,basename 'modern_decoder_rope_safe_low_interaction.py' appears in repo text
src/pllo/experiments/multi_session_batching.py,.py,13722,1780925725,True,keep_referenced,module 'pllo.experiments.multi_session_batching' imported / referenced
src/pllo/experiments/multilayer_lora_security_proxy.py,.py,34034,1780380905,True,keep_referenced,basename 'multilayer_lora_security_proxy.py' appears in repo text
src/pllo/experiments/multilayer_lora_training.py,.py,30463,1780380624,True,keep_referenced,basename 'multilayer_lora_training.py' appears in repo text
src/pllo/experiments/nonlinear_island_probe.py,.py,15626,1780126555,True,keep_referenced,path 'src/pllo/experiments/nonlinear_island_probe.py' appears in repo text
src/pllo/experiments/nonlinear_island_security.py,.py,31025,1780129749,True,keep_referenced,basename 'nonlinear_island_security.py' appears in repo text
src/pllo/experiments/norm_granularity_low_interaction.py,.py,26490,1780921644,True,keep_referenced,basename 'norm_granularity_low_interaction.py' appears in repo text
src/pllo/experiments/norm_probe.py,.py,11075,1780122990,True,keep_referenced,basename 'norm_probe.py' appears in repo text
src/pllo/experiments/ours_runtime_api_validation.py,.py,20475,1780454499,True,keep_referenced,basename 'ours_runtime_api_validation.py' appears in repo text
src/pllo/experiments/paged_kv_abstraction.py,.py,19657,1780925616,True,keep_referenced,module 'pllo.experiments.paged_kv_abstraction' imported / referenced
src/pllo/experiments/paper_ablation_study.py,.py,16541,1780451439,True,keep_referenced,basename 'paper_ablation_study.py' appears in repo text
src/pllo/experiments/paper_artifact_consolidation.py,.py,45514,1780454760,True,keep_referenced,basename 'paper_artifact_consolidation.py' appears in repo text
src/pllo/experiments/paper_baseline_comparison.py,.py,16140,1780451342,True,keep_referenced,basename 'paper_baseline_comparison.py' appears in repo text
src/pllo/experiments/paper_claims_audit.py,.py,19591,1780400596,True,keep_referenced,basename 'paper_claims_audit.py' appears in repo text
src/pllo/experiments/paper_claims_audit_v2.py,.py,24324,1780938825,True,keep_referenced,basename 'paper_claims_audit_v2.py' appears in repo text
src/pllo/experiments/paper_cost_model.py,.py,21700,1780926004,True,keep_referenced,module 'pllo.experiments.paper_cost_model' imported / referenced
src/pllo/experiments/paper_experiment_suite.py,.py,18720,1780938733,True,keep_referenced,module 'pllo.experiments.paper_experiment_suite' imported / referenced
src/pllo/experiments/paper_stability_study.py,.py,20591,1780451587,True,keep_referenced,basename 'paper_stability_study.py' appears in repo text
src/pllo/experiments/paper_toy_tasks.py,.py,17094,1780451263,True,keep_referenced,basename 'paper_toy_tasks.py' appears in repo text
src/pllo/experiments/permutation_invariant_leakage.py,.py,39235,1780975792,True,keep_referenced,basename 'permutation_invariant_leakage.py' appears in repo text
src/pllo/experiments/precision_quantization_stability.py,.py,17383,1780938355,True,keep_referenced,module 'pllo.experiments.precision_quantization_stability' imported / referenced
src/pllo/experiments/real_activation_attacker.py,.py,31187,1780242216,True,keep_referenced,basename 'real_activation_attacker.py' appears in repo text
src/pllo/experiments/real_activation_trace.py,.py,14899,1780241988,True,keep_referenced,basename 'real_activation_trace.py' appears in repo text
src/pllo/experiments/real_token_activation_attacker.py,.py,28773,1780322709,True,keep_referenced,basename 'real_token_activation_attacker.py' appears in repo text
src/pllo/experiments/real_token_trace.py,.py,22820,1780322628,True,keep_referenced,basename 'real_token_trace.py' appears in repo text
src/pllo/experiments/report_utils.py,.py,3240,1780020900,True,keep_referenced,basename 'report_utils.py' appears in repo text
src/pllo/experiments/reviewer_risk_audit.py,.py,68022,1780468815,True,keep_referenced,basename 'reviewer_risk_audit.py' appears in repo text
src/pllo/experiments/rope_probe.py,.py,10418,1780194598,True,keep_referenced,basename 'rope_probe.py' appears in repo text
src/pllo/experiments/security_proxy.py,.py,25884,1780049700,True,keep_referenced,basename 'security_proxy.py' appears in repo text
src/pllo/experiments/sliding_window_attention.py,.py,20880,1780938259,True,keep_referenced,module 'pllo.experiments.sliding_window_attention' imported / referenced
src/pllo/experiments/stage_7_6_claims_consistency.py,.py,16417,1780986779,True,keep_referenced,module 'pllo.experiments.stage_7_6_claims_consistency' imported / referenced
src/pllo/experiments/stronger_attackers.py,.py,19025,1780322959,True,keep_referenced,basename 'stronger_attackers.py' appears in repo text
src/pllo/experiments/timing_sidechannel_proxy.py,.py,18805,1780322847,True,keep_referenced,basename 'timing_sidechannel_proxy.py' appears in repo text
src/pllo/experiments/workload_profiler.py,.py,75658,1780987991,True,keep_referenced,basename 'workload_profiler.py' appears in repo text
src/pllo/hf_wrappers/__init__.py,.py,504,1779955697,True,keep_referenced,basename '__init__.py' appears in repo text
src/pllo/hf_wrappers/gpt2_attention_wrapper.py,.py,14922,1779955584,True,keep_referenced,path 'src/pllo/hf_wrappers/gpt2_attention_wrapper.py' appears in repo text
src/pllo/hf_wrappers/gpt2_block_wrapper.py,.py,22172,1780201347,True,keep_referenced,basename 'gpt2_block_wrapper.py' appears in repo text
src/pllo/hf_wrappers/gpt2_cache.py,.py,3058,1779955526,True,keep_referenced,module 'pllo.hf_wrappers.gpt2_cache' imported / referenced
src/pllo/hf_wrappers/gpt2_model_wrapper.py,.py,16139,1780201383,True,keep_referenced,basename 'gpt2_model_wrapper.py' appears in repo text
src/pllo/hf_wrappers/modern_decoder_block_wrapper.py,.py,30650,1780241907,True,keep_referenced,basename 'modern_decoder_block_wrapper.py' appears in repo text
src/pllo/hf_wrappers/modern_decoder_model_wrapper.py,.py,72207,1780322571,True,keep_referenced,basename 'modern_decoder_model_wrapper.py' appears in repo text
src/pllo/hf_wrappers/nonlinear_modes.py,.py,1718,1780141327,True,keep_referenced,path 'src/pllo/hf_wrappers/nonlinear_modes.py' appears in repo text
src/pllo/masks/__init__.py,.py,272,1779947568,True,keep_referenced,basename '__init__.py' appears in repo text
src/pllo/masks/mask_generator.py,.py,1081,1779947568,True,keep_referenced,path 'src/pllo/masks/mask_generator.py' appears in repo text
src/pllo/masks/mask_state.py,.py,468,1779947568,True,keep_referenced,path 'src/pllo/masks/mask_state.py' appears in repo text
src/pllo/masks/pad_generator.py,.py,637,1779947568,True,keep_referenced,path 'src/pllo/masks/pad_generator.py' appears in repo text
src/pllo/model_zoo/__init__.py,.py,1659,1780380376,True,keep_referenced,basename '__init__.py' appears in repo text
src/pllo/model_zoo/base.py,.py,1391,1779949910,True,keep_referenced,path 'src/pllo/model_zoo/base.py' appears in repo text
src/pllo/model_zoo/gpt2_conv1d_adapter.py,.py,5266,1779950333,True,keep_referenced,basename 'gpt2_conv1d_adapter.py' appears in repo text
src/pllo/model_zoo/gpt2_mapping.py,.py,3670,1779950333,True,keep_referenced,basename 'gpt2_mapping.py' appears in repo text
src/pllo/model_zoo/gpt2_spec.py,.py,2512,1779949910,True,keep_referenced,path 'src/pllo/model_zoo/gpt2_spec.py' appears in repo text
src/pllo/model_zoo/hf_loader.py,.py,2664,1779950092,True,keep_referenced,path 'src/pllo/model_zoo/hf_loader.py' appears in repo text
src/pllo/model_zoo/model_inspector.py,.py,2415,1779949910,True,keep_referenced,path 'src/pllo/model_zoo/model_inspector.py' appears in repo text
src/pllo/model_zoo/modern_decoder_spec.py,.py,12760,1780234231,True,keep_referenced,basename 'modern_decoder_spec.py' appears in repo text
src/pllo/model_zoo/registry.py,.py,614,1779949910,True,keep_referenced,basename 'registry.py' appears in repo text
src/pllo/model_zoo/tiny_lora_transformer.py,.py,10646,1780380760,True,keep_referenced,path 'src/pllo/model_zoo/tiny_lora_transformer.py' appears in repo text
src/pllo/models/__init__.py,.py,384,1779948948,True,keep_referenced,basename '__init__.py' appears in repo text
src/pllo/models/obfuscated_tiny_transformer.py,.py,17202,1779949440,True,keep_referenced,path 'src/pllo/models/obfuscated_tiny_transformer.py' appears in repo text
src/pllo/models/plain_tiny_transformer.py,.py,9130,1779949383,True,keep_referenced,path 'src/pllo/models/plain_tiny_transformer.py' appears in repo text
src/pllo/models/tiny_config.py,.py,1767,1779948948,True,keep_referenced,path 'src/pllo/models/tiny_config.py' appears in repo text
src/pllo/models/tiny_modern_decoder.py,.py,15882,1780902588,True,keep_referenced,module 'pllo.models.tiny_modern_decoder' imported / referenced
src/pllo/ops/__init__.py,.py,5490,1780383438,True,keep_referenced,basename '__init__.py' appears in repo text
src/pllo/ops/attention.py,.py,16790,1779949350,True,keep_referenced,basename 'attention.py' appears in repo text
src/pllo/ops/compatible_masks.py,.py,7499,1780126376,True,keep_referenced,path 'src/pllo/ops/compatible_masks.py' appears in repo text
src/pllo/ops/layernorm.py,.py,912,1779948948,True,keep_referenced,path 'src/pllo/ops/layernorm.py' appears in repo text
src/pllo/ops/linear.py,.py,1437,1779947854,True,keep_referenced,basename 'linear.py' appears in repo text
src/pllo/ops/lm_head.py,.py,1592,1779948948,True,keep_referenced,basename 'lm_head.py' appears in repo text
src/pllo/ops/lora.py,.py,20185,1780325280,True,keep_referenced,basename 'lora.py' appears in repo text
src/pllo/ops/lora_backward.py,.py,16144,1780337449,True,keep_referenced,path 'src/pllo/ops/lora_backward.py' appears in repo text
src/pllo/ops/lora_dummy_strategies.py,.py,22121,1780382928,True,keep_referenced,basename 'lora_dummy_strategies.py' appears in repo text
src/pllo/ops/lora_linear.py,.py,1762,1779947854,True,keep_referenced,basename 'lora_linear.py' appears in repo text
src/pllo/ops/lora_rank_padding.py,.py,17280,1780365386,True,keep_referenced,path 'src/pllo/ops/lora_rank_padding.py' appears in repo text
src/pllo/ops/masked_gradient_lora.py,.py,14524,1780984615,True,keep_referenced,path 'src/pllo/ops/masked_gradient_lora.py' appears in repo text
src/pllo/ops/mitigation_bundles.py,.py,7894,1780201229,True,keep_referenced,basename 'mitigation_bundles.py' appears in repo text
src/pllo/ops/mlp.py,.py,2313,1779948948,True,keep_referenced,basename 'mlp.py' appears in repo text
src/pllo/ops/nonlinear_islands.py,.py,15341,1780201282,True,keep_referenced,basename 'nonlinear_islands.py' appears in repo text
src/pllo/ops/norm.py,.py,6026,1780122941,True,keep_referenced,basename 'norm.py' appears in repo text
src/pllo/runtime/__init__.py,.py,1178,1780453995,True,keep_referenced,basename '__init__.py' appears in repo text
src/pllo/runtime/accelerator_backend.py,.py,471,1780453974,True,keep_referenced,leaf module 'accelerator_backend' imported
src/pllo/runtime/backend_registry.py,.py,1292,1780453985,True,keep_referenced,path 'src/pllo/runtime/backend_registry.py' appears in repo text
src/pllo/runtime/interfaces.py,.py,4595,1780453881,True,keep_referenced,path 'src/pllo/runtime/interfaces.py' appears in repo text
src/pllo/runtime/local_cpu_backend.py,.py,8372,1780453932,True,keep_referenced,path 'src/pllo/runtime/local_cpu_backend.py' appears in repo text
src/pllo/runtime/transcript.py,.py,2324,1780453896,True,keep_referenced,path 'src/pllo/runtime/transcript.py' appears in repo text
src/pllo/runtime/trusted_controller.py,.py,7558,1780453966,True,keep_referenced,path 'src/pllo/runtime/trusted_controller.py' appears in repo text
src/pllo/utils/__init__.py,.py,160,1779947568,True,keep_referenced,basename '__init__.py' appears in repo text
src/pllo/utils/seed.py,.py,299,1779947568,True,keep_referenced,path 'src/pllo/utils/seed.py' appears in repo text
src/pllo/utils/tensor_compare.py,.py,2090,1779954201,True,keep_referenced,path 'src/pllo/utils/tensor_compare.py' appears in repo text
src/pllo/utils/validation.py,.py,3865,1779947791,True,keep_referenced,basename 'validation.py' appears in repo text
src/pllo/wrappers/__init__.py,.py,477,1780902689,True,keep_referenced,basename '__init__.py' appears in repo text
src/pllo/wrappers/low_interaction_modern_decoder_generation_wrapper.py,.py,89266,1780923588,True,keep_referenced,module 'pllo.wrappers.low_interaction_modern_decoder_generation_wrapper' imported / referenced
src/pllo/wrappers/padded_modern_decoder_generation_wrapper.py,.py,32364,1780902826,True,keep_referenced,module 'pllo.wrappers.padded_modern_decoder_generation_wrapper' imported / referenced
src/privacy_llm_obfuscation.egg-info/PKG-INFO,,9843,1779953540,True,keep_referenced,path 'src/privacy_llm_obfuscation.egg-info/PKG-INFO' appears in repo text
src/privacy_llm_obfuscation.egg-info/SOURCES.txt,.txt,2016,1779953540,True,keep_referenced,path 'src/privacy_llm_obfuscation.egg-info/SOURCES.txt' appears in repo text
src/privacy_llm_obfuscation.egg-info/dependency_links.txt,.txt,1,1779953540,True,keep_referenced,path 'src/privacy_llm_obfuscation.egg-info/dependency_links.txt' appears in repo text
src/privacy_llm_obfuscation.egg-info/requires.txt,.txt,124,1779953540,True,keep_referenced,path 'src/privacy_llm_obfuscation.egg-info/requires.txt' appears in repo text
src/privacy_llm_obfuscation.egg-info/top_level.txt,.txt,5,1779953540,True,keep_referenced,path 'src/privacy_llm_obfuscation.egg-info/top_level.txt' appears in repo text
tests/test_adaptive_attacker_dense_sandwich_bundle.py,.py,5703,1780202221,True,keep_referenced,path 'tests/test_adaptive_attacker_dense_sandwich_bundle.py' appears in repo text
tests/test_adaptive_island_attacker.py,.py,11742,1780202980,True,keep_referenced,path 'tests/test_adaptive_island_attacker.py' appears in repo text
tests/test_architecture_coverage.py,.py,6008,1780035733,False,keep,protected path (src/tests/scripts/docs/paper_*/README/pyproject)
tests/test_architecture_registry.py,.py,7977,1780195784,False,keep,protected path (src/tests/scripts/docs/paper_*/README/pyproject)
tests/test_attention.py,.py,2472,1779949073,True,keep_referenced,path 'tests/test_attention.py' appears in repo text
tests/test_attention_experiments.py,.py,4293,1780021436,False,keep,protected path (src/tests/scripts/docs/paper_*/README/pyproject)
tests/test_attention_privacy_modes.py,.py,12589,1780923810,False,keep,protected path (src/tests/scripts/docs/paper_*/README/pyproject)
tests/test_baselines_amulet.py,.py,1986,1780454578,False,keep,protected path (src/tests/scripts/docs/paper_*/README/pyproject)
tests/test_baselines_arrow.py,.py,1373,1780454589,False,keep,protected path (src/tests/scripts/docs/paper_*/README/pyproject)
tests/test_baselines_crypto.py,.py,2444,1780454605,False,keep,protected path (src/tests/scripts/docs/paper_*/README/pyproject)
tests/test_baselines_slalom.py,.py,1819,1780454565,False,keep,protected path (src/tests/scripts/docs/paper_*/README/pyproject)
tests/test_blackbox_attacker.py,.py,2867,1780307050,True,keep_referenced,path 'tests/test_blackbox_attacker.py' appears in repo text
tests/test_compatible_masks.py,.py,3235,1780126900,False,keep,protected path (src/tests/scripts/docs/paper_*/README/pyproject)
tests/test_constant_time_decode_proxy.py,.py,3047,1780323266,True,keep_referenced,path 'tests/test_constant_time_decode_proxy.py' appears in repo text
tests/test_cpu_runtime_completion.py,.py,2861,1780451821,True,keep_referenced,path 'tests/test_cpu_runtime_completion.py' appears in repo text
tests/test_cross_architecture_dense_sandwich.py,.py,7713,1780202194,True,keep_referenced,path 'tests/test_cross_architecture_dense_sandwich.py' appears in repo text
tests/test_cross_architecture_summary.py,.py,15103,1780049919,False,keep,protected path (src/tests/scripts/docs/paper_*/README/pyproject)
tests/test_cross_architecture_summary_compatible_islands.py,.py,8626,1780131560,False,keep,protected path (src/tests/scripts/docs/paper_*/README/pyproject)
tests/test_cross_attention_compatible_islands.py,.py,6428,1780156349,True,keep_referenced,path 'tests/test_cross_attention_compatible_islands.py' appears in repo text
tests/test_cross_attention_probe.py,.py,10827,1780041320,True,keep_referenced,path 'tests/test_cross_attention_probe.py' appears in repo text
tests/test_decode_attention.py,.py,2738,1779949578,True,keep_referenced,path 'tests/test_decode_attention.py' appears in repo text
tests/test_decoder_component_coverage_audit.py,.py,4162,1780938659,False,keep,protected path (src/tests/scripts/docs/paper_*/README/pyproject)
tests/test_dense_sandwich_nonlinear_islands.py,.py,6939,1780202128,True,keep_referenced,path 'tests/test_dense_sandwich_nonlinear_islands.py' appears in repo text
tests/test_direct_prior_work_comparison.py,.py,3988,1780454626,True,keep_referenced,path 'tests/test_direct_prior_work_comparison.py' appears in repo text
tests/test_encoder_attention_probe.py,.py,7728,1780036823,False,keep,protected path (src/tests/scripts/docs/paper_*/README/pyproject)
tests/test_encoder_compatible_islands.py,.py,4863,1780156320,True,keep_referenced,path 'tests/test_encoder_compatible_islands.py' appears in repo text
tests/test_experiment_summary.py,.py,5903,1780019462,False,keep,protected path (src/tests/scripts/docs/paper_*/README/pyproject)
tests/test_generation_correctness.py,.py,2843,1779949578,True,keep_referenced,path 'tests/test_generation_correctness.py' appears in repo text
tests/test_generation_processor_coverage.py,.py,4012,1780938545,False,keep,protected path (src/tests/scripts/docs/paper_*/README/pyproject)
tests/test_gpt2_block_pad.py,.py,4683,1780303725,True,keep_referenced,path 'tests/test_gpt2_block_pad.py' appears in repo text
tests/test_gpt2_block_wrapper.py,.py,2620,1779951004,True,keep_referenced,path 'tests/test_gpt2_block_wrapper.py' appears in repo text
tests/test_gpt2_cache_wrapper.py,.py,10246,1779955888,False,keep,protected path (src/tests/scripts/docs/paper_*/README/pyproject)
tests/test_gpt2_compatible_islands.py,.py,12878,1780141489,True,keep_referenced,path 'tests/test_gpt2_compatible_islands.py' appears in repo text
tests/test_gpt2_conv1d_adapter.py,.py,2703,1779950418,True,keep_referenced,path 'tests/test_gpt2_conv1d_adapter.py' appears in repo text
tests/test_gpt2_dense_sandwich_integration.py,.py,7493,1780202161,True,keep_referenced,path 'tests/test_gpt2_dense_sandwich_integration.py' appears in repo text
tests/test_gpt2_generation_wrapper.py,.py,8112,1780018234,False,keep,protected path (src/tests/scripts/docs/paper_*/README/pyproject)
tests/test_gpt2_mapping.py,.py,1659,1779950418,True,keep_referenced,path 'tests/test_gpt2_mapping.py' appears in repo text
tests/test_gpt2_model_compatible_islands.py,.py,14512,1780282761,True,keep_referenced,path 'tests/test_gpt2_model_compatible_islands.py' appears in repo text
tests/test_gpt2_model_wrapper.py,.py,6711,1779954210,True,keep_referenced,path 'tests/test_gpt2_model_wrapper.py' appears in repo text
tests/test_gqa_probe.py,.py,2709,1780195070,True,keep_referenced,path 'tests/test_gqa_probe.py' appears in repo text
tests/test_hf_gpt2_loader.py,.py,2170,1779949972,True,keep_referenced,path 'tests/test_hf_gpt2_loader.py' appears in repo text
tests/test_integrity_spotcheck.py,.py,3123,1780925851,False,keep,protected path (src/tests/scripts/docs/paper_*/README/pyproject)
tests/test_inter_block_masking_probe.py,.py,2475,1780323130,True,keep_referenced,path 'tests/test_inter_block_masking_probe.py' appears in repo text
tests/test_kv_cache.py,.py,1814,1779949578,True,keep_referenced,path 'tests/test_kv_cache.py' appears in repo text
tests/test_linear.py,.py,4771,1779947934,True,keep_referenced,path 'tests/test_linear.py' appears in repo text
tests/test_lm_head.py,.py,1384,1779949073,True,keep_referenced,path 'tests/test_lm_head.py' appears in repo text
tests/test_lm_head_scalability.py,.py,3593,1780925320,False,keep,protected path (src/tests/scripts/docs/paper_*/README/pyproject)
tests/test_lookup_nonlinear_cost_proxy.py,.py,9212,1780987959,True,keep_referenced,path 'tests/test_lookup_nonlinear_cost_proxy.py' appears in repo text
tests/test_lora_backward_ops.py,.py,11067,1780337890,True,keep_referenced,path 'tests/test_lora_backward_ops.py' appears in repo text
tests/test_lora_backward_probe.py,.py,8009,1780337921,True,keep_referenced,path 'tests/test_lora_backward_probe.py' appears in repo text
tests/test_lora_dummy_strategies.py,.py,7399,1780383118,True,keep_referenced,path 'tests/test_lora_dummy_strategies.py' appears in repo text
tests/test_lora_gradient_security_proxy.py,.py,7470,1780337951,True,keep_referenced,path 'tests/test_lora_gradient_security_proxy.py' appears in repo text
tests/test_lora_linear.py,.py,6816,1779947934,True,keep_referenced,path 'tests/test_lora_linear.py' appears in repo text
tests/test_lora_ops.py,.py,8146,1780325738,True,keep_referenced,path 'tests/test_lora_ops.py' appears in repo text
tests/test_lora_protocol_integration.py,.py,4409,1780925521,False,keep,protected path (src/tests/scripts/docs/paper_*/README/pyproject)
tests/test_lora_rank_padding_ops.py,.py,14202,1780365861,True,keep_referenced,path 'tests/test_lora_rank_padding_ops.py' appears in repo text
tests/test_lora_rank_padding_probe.py,.py,8446,1780365942,True,keep_referenced,path 'tests/test_lora_rank_padding_probe.py' appears in repo text
tests/test_lora_rank_security_proxy.py,.py,7404,1780365922,True,keep_referenced,path 'tests/test_lora_rank_security_proxy.py' appears in repo text
tests/test_lora_security_proxy.py,.py,8139,1780325799,True,keep_referenced,path 'tests/test_lora_security_proxy.py' appears in repo text
tests/test_lora_stronger_dummy_probe.py,.py,9325,1780383156,True,keep_referenced,path 'tests/test_lora_stronger_dummy_probe.py' appears in repo text
tests/test_lora_stronger_dummy_security_proxy.py,.py,9582,1780383401,True,keep_referenced,path 'tests/test_lora_stronger_dummy_security_proxy.py' appears in repo text
tests/test_lora_training_inference_lifecycle.py,.py,11737,1780986848,True,keep_referenced,path 'tests/test_lora_training_inference_lifecycle.py' appears in repo text
tests/test_lora_training_probe.py,.py,7414,1780325765,True,keep_referenced,path 'tests/test_lora_training_probe.py' appears in repo text
tests/test_lora_training_timing_proxy.py,.py,8654,1780381266,True,keep_referenced,path 'tests/test_lora_training_timing_proxy.py' appears in repo text
tests/test_masked_gradient_lora_training.py,.py,10075,1780984963,True,keep_referenced,path 'tests/test_masked_gradient_lora_training.py' appears in repo text
tests/test_measured_runtime_evaluation.py,.py,5808,1780400797,True,keep_referenced,path 'tests/test_measured_runtime_evaluation.py' appears in repo text
tests/test_mitigation_bundles.py,.py,3986,1780202094,True,keep_referenced,path 'tests/test_mitigation_bundles.py' appears in repo text
tests/test_mlp.py,.py,2616,1779949073,True,keep_referenced,path 'tests/test_mlp.py' appears in repo text
tests/test_model_zoo.py,.py,1203,1779949972,True,keep_referenced,path 'tests/test_model_zoo.py' appears in repo text
