file,line,phrase,classification,snippet
outputs/stage_7_6_claims_consistency.md,1530,semantic security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 676 | `semantic security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,1530,semantic security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 268 \| `semantic security` \| ...laims_consistency.md`...
outputs/stage_7_6_claims_consistency.md,1531,semantic security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 676 | `semantic security` | ...ims_consistency.md` \\|...
outputs/stage_7_6_claims_consistency.md,1531,semantic security,listed_as_unsafe_wording_to_avoid,...s_consistency.md` \\| 67 \\| `semantic security` \\| \\\| `README.md` \\\| 53...
outputs/stage_7_6_claims_consistency.md,1532,semantic security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 677 | `semantic security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,1532,semantic security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 268 \| `semantic security` \| ...` \\| \\\| `README.md`...
outputs/stage_7_6_claims_consistency.md,1533,semantic security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 677 | `semantic security` | ...\\\| `README.md` \\\| 5...
outputs/stage_7_6_claims_consistency.md,1533,semantic security,listed_as_unsafe_wording_to_avoid,...\| `README.md` \\\| 532 \\\| `semantic security` \\\| ...laim formal / crypto...
outputs/stage_7_6_claims_consistency.md,1534,semantic security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 678 | `semantic security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,1534,semantic security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 269 \| `semantic security` \| ...laims_consistency.md`...
outputs/stage_7_6_claims_consistency.md,1535,semantic security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 678 | `semantic security` | ...ims_consistency.md` \\|...
outputs/stage_7_6_claims_consistency.md,1535,semantic security,listed_as_unsafe_wording_to_avoid,...s_consistency.md` \\| 67 \\| `semantic security` \\| ...laim formal / cryptog...
outputs/stage_7_6_claims_consistency.md,1536,semantic security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 679 | `semantic security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,1536,semantic security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 269 \| `semantic security` \| ...laim formal / cryptogr...
outputs/stage_7_6_claims_consistency.md,1537,semantic security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 679 | `semantic security` | ...laim formal / cryptogra...
outputs/stage_7_6_claims_consistency.md,1537,semantic security,listed_as_unsafe_wording_to_avoid,...laim formal / cryptographic / semantic security. Loss + optimizer remain trus...
outputs/stage_7_6_claims_consistency.md,1538,formal security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 680 | `formal security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,1538,formal security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 270 \| `formal security` \| ...laims_consistency.md`...
outputs/stage_7_6_claims_consistency.md,1539,formal security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 680 | `formal security` | ...ims_consistency.md` \\|...
outputs/stage_7_6_claims_consistency.md,1539,formal security,listed_as_unsafe_wording_to_avoid,...s_consistency.md` \\| 68 \\| `formal security` \\| \\\| `README.md` \\\| 54...
outputs/stage_7_6_claims_consistency.md,1540,formal security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 681 | `formal security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,1540,formal security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 270 \| `formal security` \| ...` \\| \\\| `README.md`...
outputs/stage_7_6_claims_consistency.md,1541,formal security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 681 | `formal security` | ...\\\| `README.md` \\\| 5...
outputs/stage_7_6_claims_consistency.md,1541,formal security,listed_as_unsafe_wording_to_avoid,"...\| `README.md` \\\| 540 \\\| `formal security` \\\| ...; ""no real TEE train..."
outputs/stage_7_6_claims_consistency.md,1542,formal security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 682 | `formal security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,1542,formal security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 271 \| `formal security` \| ...laims_consistency.md`...
outputs/stage_7_6_claims_consistency.md,1543,formal security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 682 | `formal security` | ...ims_consistency.md` \\|...
outputs/stage_7_6_claims_consistency.md,1543,formal security,listed_as_unsafe_wording_to_avoid,"...s_consistency.md` \\| 68 \\| `formal security` \\| ...; ""no real TEE traini..."
outputs/stage_7_6_claims_consistency.md,1544,formal security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 683 | `formal security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,1544,formal security,listed_as_unsafe_wording_to_avoid,"...ms_consistency.md` \| 271 \| `formal security` \| ...; ""no real TEE trainin..."
outputs/stage_7_6_claims_consistency.md,1545,formal security,listed_as_unsafe_wording_to_avoid,"...aims_consistency.md` | 683 | `formal security` | ...; ""no real TEE training..."
outputs/stage_7_6_claims_consistency.md,1545,formal security,listed_as_unsafe_wording_to_avoid,"...; ""no real TEE training""; ""no formal security is claimed"". \\\| \\| \| |"
outputs/stage_7_6_claims_consistency.md,1546,semantic security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 684 | `semantic security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,1546,semantic security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 272 \| `semantic security` \| ...laims_consistency.md`...
outputs/stage_7_6_claims_consistency.md,1547,semantic security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 684 | `semantic security` | ...ims_consistency.md` \\|...
outputs/stage_7_6_claims_consistency.md,1547,semantic security,listed_as_unsafe_wording_to_avoid,...s_consistency.md` \\| 69 \\| `semantic security` \\| \\\| `README.md` \\\| 58...
outputs/stage_7_6_claims_consistency.md,1548,semantic security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 685 | `semantic security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,1548,semantic security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 272 \| `semantic security` \| ...` \\| \\\| `README.md`...
outputs/stage_7_6_claims_consistency.md,1549,semantic security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 685 | `semantic security` | ...\\\| `README.md` \\\| 5...
outputs/stage_7_6_claims_consistency.md,1549,semantic security,listed_as_unsafe_wording_to_avoid,...\| `README.md` \\\| 585 \\\| `semantic security` \\\| ...laim formal / crypto...
outputs/stage_7_6_claims_consistency.md,1550,semantic security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 686 | `semantic security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,1550,semantic security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 273 \| `semantic security` \| ...laims_consistency.md`...
outputs/stage_7_6_claims_consistency.md,1551,semantic security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 686 | `semantic security` | ...ims_consistency.md` \\|...
outputs/stage_7_6_claims_consistency.md,1551,semantic security,listed_as_unsafe_wording_to_avoid,...s_consistency.md` \\| 69 \\| `semantic security` \\| ...laim formal / cryptog...
outputs/stage_7_6_claims_consistency.md,1552,semantic security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 687 | `semantic security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,1552,semantic security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 273 \| `semantic security` \| ...laim formal / cryptogr...
outputs/stage_7_6_claims_consistency.md,1553,semantic security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 687 | `semantic security` | ...laim formal / cryptogra...
outputs/stage_7_6_claims_consistency.md,1553,semantic security,listed_as_unsafe_wording_to_avoid,...laim formal / cryptographic / semantic security. Loss + optimizer remain trus...
outputs/stage_7_6_claims_consistency.md,1554,formal security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 688 | `formal security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,1554,formal security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 274 \| `formal security` \| ...laims_consistency.md`...
outputs/stage_7_6_claims_consistency.md,1555,formal security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 688 | `formal security` | ...ims_consistency.md` \\|...
outputs/stage_7_6_claims_consistency.md,1555,formal security,listed_as_unsafe_wording_to_avoid,...s_consistency.md` \\| 70 \\| `formal security` \\| \\\| `README.md` \\\| 59...
outputs/stage_7_6_claims_consistency.md,1556,formal security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 689 | `formal security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,1556,formal security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 274 \| `formal security` \| ...` \\| \\\| `README.md`...
outputs/stage_7_6_claims_consistency.md,1557,formal security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 689 | `formal security` | ...\\\| `README.md` \\\| 5...
outputs/stage_7_6_claims_consistency.md,1557,formal security,listed_as_unsafe_wording_to_avoid,"...\| `README.md` \\\| 593 \\\| `formal security` \\\| ..., ""No real TEE train..."
outputs/stage_7_6_claims_consistency.md,1558,formal security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 690 | `formal security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,1558,formal security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 275 \| `formal security` \| ...laims_consistency.md`...
outputs/stage_7_6_claims_consistency.md,1559,formal security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 690 | `formal security` | ...ims_consistency.md` \\|...
outputs/stage_7_6_claims_consistency.md,1559,formal security,listed_as_unsafe_wording_to_avoid,"...s_consistency.md` \\| 70 \\| `formal security` \\| ..., ""No real TEE traini..."
outputs/stage_7_6_claims_consistency.md,1560,formal security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 691 | `formal security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,1560,formal security,listed_as_unsafe_wording_to_avoid,"...ms_consistency.md` \| 275 \| `formal security` \| ..., ""No real TEE trainin..."
outputs/stage_7_6_claims_consistency.md,1561,formal security,listed_as_unsafe_wording_to_avoid,"...aims_consistency.md` | 691 | `formal security` | ..., ""No real TEE training..."
outputs/stage_7_6_claims_consistency.md,1561,formal security,listed_as_unsafe_wording_to_avoid,"..., ""No real TEE training"", ""No formal security is claimed"". \\\| \\| \| |"
outputs/stage_7_6_claims_consistency.md,1562,formal security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 692 | `formal security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,1562,formal security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 276 \| `formal security` \| ...laims_consistency.md`...
outputs/stage_7_6_claims_consistency.md,1563,formal security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 692 | `formal security` | ...ims_consistency.md` \\|...
outputs/stage_7_6_claims_consistency.md,1563,formal security,listed_as_unsafe_wording_to_avoid,...s_consistency.md` \\| 71 \\| `formal security` \\| \\\| `README.md` \\\| 59...
outputs/stage_7_6_claims_consistency.md,1564,formal security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 693 | `formal security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,1564,formal security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 276 \| `formal security` \| ...` \\| \\\| `README.md`...
outputs/stage_7_6_claims_consistency.md,1565,formal security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 693 | `formal security` | ...\\\| `README.md` \\\| 5...
outputs/stage_7_6_claims_consistency.md,1565,formal security,listed_as_unsafe_wording_to_avoid,...\| `README.md` \\\| 594 \\\| `formal security` \\\| ...nk-leakage proxy att...
outputs/stage_7_6_claims_consistency.md,1566,formal security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 694 | `formal security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,1566,formal security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 277 \| `formal security` \| ...laims_consistency.md`...
outputs/stage_7_6_claims_consistency.md,1567,formal security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 694 | `formal security` | ...ims_consistency.md` \\|...
outputs/stage_7_6_claims_consistency.md,1567,formal security,listed_as_unsafe_wording_to_avoid,...s_consistency.md` \\| 71 \\| `formal security` \\| ...nk-leakage proxy atta...
outputs/stage_7_6_claims_consistency.md,1568,formal security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 695 | `formal security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,1568,formal security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 277 \| `formal security` \| ...nk-leakage proxy attac...
outputs/stage_7_6_claims_consistency.md,1569,formal security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 695 | `formal security` | ...nk-leakage proxy attack...
outputs/stage_7_6_claims_consistency.md,1569,formal security,listed_as_unsafe_wording_to_avoid,"...nk-leakage proxy attacks, not formal security proofs"", ""True rank is hidden..."
outputs/stage_7_6_claims_consistency.md,1570,semantic security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 696 | `semantic security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,1570,semantic security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 278 \| `semantic security` \| ...laims_consistency.md`...
outputs/stage_7_6_claims_consistency.md,1571,semantic security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 696 | `semantic security` | ...ims_consistency.md` \\|...
outputs/stage_7_6_claims_consistency.md,1571,semantic security,listed_as_unsafe_wording_to_avoid,...s_consistency.md` \\| 72 \\| `semantic security` \\| \\\| `README.md` \\\| 63...
outputs/stage_7_6_claims_consistency.md,1572,semantic security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 697 | `semantic security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,1572,semantic security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 278 \| `semantic security` \| ...` \\| \\\| `README.md`...
outputs/stage_7_6_claims_consistency.md,1573,semantic security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 697 | `semantic security` | ...\\\| `README.md` \\\| 6...
outputs/stage_7_6_claims_consistency.md,1573,semantic security,listed_as_unsafe_wording_to_avoid,...\| `README.md` \\\| 632 \\\| `semantic security` \\\| ...laim formal / crypto...
outputs/stage_7_6_claims_consistency.md,1574,semantic security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 698 | `semantic security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,1574,semantic security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 279 \| `semantic security` \| ...laims_consistency.md`...
outputs/stage_7_6_claims_consistency.md,1575,semantic security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 698 | `semantic security` | ...ims_consistency.md` \\|...
outputs/stage_7_6_claims_consistency.md,1575,semantic security,listed_as_unsafe_wording_to_avoid,...s_consistency.md` \\| 72 \\| `semantic security` \\| ...laim formal / cryptog...
outputs/stage_7_6_claims_consistency.md,1576,semantic security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 699 | `semantic security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,1576,semantic security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 279 \| `semantic security` \| ...laim formal / cryptogr...
outputs/stage_7_6_claims_consistency.md,1577,semantic security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 699 | `semantic security` | ...laim formal / cryptogra...
outputs/stage_7_6_claims_consistency.md,1577,semantic security,listed_as_unsafe_wording_to_avoid,...laim formal / cryptographic / semantic security. Loss + optimizer remain trus...
outputs/stage_7_6_claims_consistency.md,1578,formal security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 700 | `formal security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,1578,formal security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 280 \| `formal security` \| ...laims_consistency.md`...
outputs/stage_7_6_claims_consistency.md,1579,formal security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 700 | `formal security` | ...ims_consistency.md` \\|...
outputs/stage_7_6_claims_consistency.md,1579,formal security,listed_as_unsafe_wording_to_avoid,...s_consistency.md` \\| 73 \\| `formal security` \\| \\\| `README.md` \\\| 63...
outputs/stage_7_6_claims_consistency.md,1580,formal security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 701 | `formal security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,1580,formal security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 280 \| `formal security` \| ...` \\| \\\| `README.md`...
outputs/stage_7_6_claims_consistency.md,1581,formal security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 701 | `formal security` | ...\\\| `README.md` \\\| 6...
outputs/stage_7_6_claims_consistency.md,1581,formal security,listed_as_unsafe_wording_to_avoid,"...\| `README.md` \\\| 639 \\\| `formal security` \\\| ...""not real TEE traini..."
outputs/stage_7_6_claims_consistency.md,1582,formal security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 702 | `formal security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,1582,formal security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 281 \| `formal security` \| ...laims_consistency.md`...
outputs/stage_7_6_claims_consistency.md,1583,formal security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 702 | `formal security` | ...ims_consistency.md` \\|...
outputs/stage_7_6_claims_consistency.md,1583,formal security,listed_as_unsafe_wording_to_avoid,"...s_consistency.md` \\| 73 \\| `formal security` \\| ....""not real TEE traini..."
outputs/stage_7_6_claims_consistency.md,1584,formal security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 703 | `formal security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,1584,formal security,listed_as_unsafe_wording_to_avoid,"...ms_consistency.md` \| 281 \| `formal security` \| ....""not real TEE trainin..."
outputs/stage_7_6_claims_consistency.md,1585,formal security,listed_as_unsafe_wording_to_avoid,"...aims_consistency.md` | 703 | `formal security` | ....""not real TEE training..."
outputs/stage_7_6_claims_consistency.md,1585,formal security,listed_as_unsafe_wording_to_avoid,"....""not real TEE training"", ""no formal security claimed"". \\\| \\| \| |"
outputs/stage_7_6_claims_consistency.md,1586,formal security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 704 | `formal security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,1586,formal security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 282 \| `formal security` \| ...laims_consistency.md`...
outputs/stage_7_6_claims_consistency.md,1587,formal security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 704 | `formal security` | ...ims_consistency.md` \\|...
outputs/stage_7_6_claims_consistency.md,1587,formal security,listed_as_unsafe_wording_to_avoid,...s_consistency.md` \\| 74 \\| `formal security` \\| \\\| `README.md` \\\| 64...
outputs/stage_7_6_claims_consistency.md,1588,formal security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 705 | `formal security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,1588,formal security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 282 \| `formal security` \| ...` \\| \\\| `README.md`...
outputs/stage_7_6_claims_consistency.md,1589,formal security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 705 | `formal security` | ...\\\| `README.md` \\\| 6...
outputs/stage_7_6_claims_consistency.md,1589,formal security,listed_as_unsafe_wording_to_avoid,...\| `README.md` \\\| 640 \\\| `formal security` \\\| ...dient-side proxy att...
outputs/stage_7_6_claims_consistency.md,1590,formal security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 706 | `formal security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,1590,formal security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 283 \| `formal security` \| ...laims_consistency.md`...
outputs/stage_7_6_claims_consistency.md,1591,formal security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 706 | `formal security` | ...ims_consistency.md` \\|...
outputs/stage_7_6_claims_consistency.md,1591,formal security,listed_as_unsafe_wording_to_avoid,...s_consistency.md` \\| 74 \\| `formal security` \\| ...dient-side proxy atta...
outputs/stage_7_6_claims_consistency.md,1592,formal security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 707 | `formal security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,1592,formal security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 283 \| `formal security` \| ...dient-side proxy attac...
outputs/stage_7_6_claims_consistency.md,1593,formal security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 707 | `formal security` | ...dient-side proxy attack...
outputs/stage_7_6_claims_consistency.md,1593,formal security,listed_as_unsafe_wording_to_avoid,"...dient-side proxy attacks, not formal security proofs"", ""gradient tensors ma..."
outputs/stage_7_6_claims_consistency.md,1594,semantic security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 708 | `semantic security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,1594,semantic security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 284 \| `semantic security` \| ...laims_consistency.md`...
outputs/stage_7_6_claims_consistency.md,1595,semantic security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 708 | `semantic security` | ...ims_consistency.md` \\|...
outputs/stage_7_6_claims_consistency.md,1595,semantic security,listed_as_unsafe_wording_to_avoid,...s_consistency.md` \\| 75 \\| `semantic security` \\| \\\| `README.md` \\\| 66...
outputs/stage_7_6_claims_consistency.md,1596,semantic security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 709 | `semantic security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,1596,semantic security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 284 \| `semantic security` \| ...` \\| \\\| `README.md`...
outputs/stage_7_6_claims_consistency.md,1597,semantic security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 709 | `semantic security` | ...\\\| `README.md` \\\| 6...
outputs/stage_7_6_claims_consistency.md,1597,semantic security,listed_as_unsafe_wording_to_avoid,...\| `README.md` \\\| 669 \\\| `semantic security` \\\| ...laim formal / crypto...
outputs/stage_7_6_claims_consistency.md,1598,semantic security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 710 | `semantic security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,1598,semantic security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 285 \| `semantic security` \| ...laims_consistency.md`...
outputs/stage_7_6_claims_consistency.md,1599,semantic security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 710 | `semantic security` | ...ims_consistency.md` \\|...
outputs/stage_7_6_claims_consistency.md,1599,semantic security,listed_as_unsafe_wording_to_avoid,...s_consistency.md` \\| 75 \\| `semantic security` \\| ...laim formal / cryptog...
outputs/stage_7_6_claims_consistency.md,1600,semantic security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 711 | `semantic security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,1600,semantic security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 285 \| `semantic security` \| ...laim formal / cryptogr...
outputs/stage_7_6_claims_consistency.md,1601,semantic security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 711 | `semantic security` | ...laim formal / cryptogra...
outputs/stage_7_6_claims_consistency.md,1601,semantic security,listed_as_unsafe_wording_to_avoid,...laim formal / cryptographic / semantic security. **Loss computation remains t...
outputs/stage_7_6_claims_consistency.md,1602,formal security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 712 | `formal security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,1602,formal security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 286 \| `formal security` \| ...laims_consistency.md`...
outputs/stage_7_6_claims_consistency.md,1603,formal security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 712 | `formal security` | ...ims_consistency.md` \\|...
outputs/stage_7_6_claims_consistency.md,1603,formal security,listed_as_unsafe_wording_to_avoid,...s_consistency.md` \\| 76 \\| `formal security` \\| \\\| `README.md` \\\| 67...
outputs/stage_7_6_claims_consistency.md,1604,formal security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 713 | `formal security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,1604,formal security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 286 \| `formal security` \| ...` \\| \\\| `README.md`...
outputs/stage_7_6_claims_consistency.md,1605,formal security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 713 | `formal security` | ...\\\| `README.md` \\\| 6...
outputs/stage_7_6_claims_consistency.md,1605,formal security,listed_as_unsafe_wording_to_avoid,"...\| `README.md` \\\| 676 \\\| `formal security` \\\| ...""not real TEE traini..."
outputs/stage_7_6_claims_consistency.md,1606,formal security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 714 | `formal security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,1606,formal security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 287 \| `formal security` \| ...laims_consistency.md`...
outputs/stage_7_6_claims_consistency.md,1607,formal security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 714 | `formal security` | ...ims_consistency.md` \\|...
outputs/stage_7_6_claims_consistency.md,1607,formal security,listed_as_unsafe_wording_to_avoid,"...s_consistency.md` \\| 76 \\| `formal security` \\| ....""not real TEE traini..."
outputs/stage_7_6_claims_consistency.md,1608,formal security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 715 | `formal security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,1608,formal security,listed_as_unsafe_wording_to_avoid,"...ms_consistency.md` \| 287 \| `formal security` \| ....""not real TEE trainin..."
outputs/stage_7_6_claims_consistency.md,1609,formal security,listed_as_unsafe_wording_to_avoid,"...aims_consistency.md` | 715 | `formal security` | ....""not real TEE training..."
outputs/stage_7_6_claims_consistency.md,1609,formal security,listed_as_unsafe_wording_to_avoid,"....""not real TEE training"", ""no formal security claimed"". \\\| \\| \| |"
outputs/stage_7_6_claims_consistency.md,1610,formal security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 716 | `formal security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,1610,formal security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 288 \| `formal security` \| ...laims_consistency.md`...
outputs/stage_7_6_claims_consistency.md,1611,formal security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 716 | `formal security` | ...ims_consistency.md` \\|...
outputs/stage_7_6_claims_consistency.md,1611,formal security,listed_as_unsafe_wording_to_avoid,...s_consistency.md` \\| 77 \\| `formal security` \\| \\\| `README.md` \\\| 67...
outputs/stage_7_6_claims_consistency.md,1612,formal security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 717 | `formal security` | ...aims_consistency.md` \|...
